0.	7.764705882352941	0.29411764705882354	-4.4497612784164376e-8	-2.653429654173407e-9	0.03999154808762513	0.028775211118723405
6307.200000000001	7.764425211724479	0.29410091056261456	-4.450245981647601e-8	-2.653678486336774e-9	0.039994180366456626	0.02877675176691941
12614.400000000001	7.764144510520619	0.2940841724967768	-4.450730839691329e-8	-2.653927390169648e-9	0.03999681312580238	0.028778292651925528
18921.600000000002	7.76386377873358	0.29406743286095055	-4.4512157815777526e-8	-2.654176332772517e-9	0.03999944636582117	0.02877983377381082
25228.800000000003	7.763583016356574	0.2940506916548217	-4.451700831780432e-8	-2.654425325541472e-9	0.0400020800866634	0.028781375132639495
31536.000000000004	7.763302223382381	0.29403394887805595	-4.452185995868359e-8	-2.6546743709759545e-9	0.040004714288483435	0.028782916728478106
37843.200000000004	7.7630213998037325	0.2940172045303171	-4.452671251961813e-8	-2.6549234589955433e-9	0.040007348971435874	0.0287844585613933
44150.40000000001	7.762740545614248	0.29400045861130986	-4.4531566848000966e-8	-2.6551726287984904e-9	0.04000998413566755	0.02878600063144712
50457.600000000006	7.762459660805564	0.29398371112064725	-4.4536421815770934e-8	-2.6554218281842906e-9	0.04001261978134303	0.028787542938712156
56764.8	7.7621787453713305	0.29396696205803546	-4.454127821003239e-8	-2.655671093575178e-9	0.040015255908608945	0.028789085483250078
63072.00000000001	7.7618977993034415	0.29395021142309946	-4.4546135683971754e-8	-2.655920408920972e-9	0.04001789251762749	0.028790628265132314
69379.20000000001	7.761616822594136	0.29393345921548014	-4.455099458616376e-8	-2.656169790332757e-9	0.040020529608558224	0.028792171284428028
75686.40000000001	7.761335815234892	0.29391670543478327	-4.4555854681649895e-8	-2.656419226960516e-9	0.04002316718156751	0.02879371454121063
81993.6	7.761054777218411	0.29389995008067116	-4.4560715932286135e-8	-2.656668717041791e-9	0.04002580523681013	0.028795258035547028
88300.80000000002	7.760773708537408	0.29388319315280664	-4.4565578338072457e-8	-2.6569182605765814e-9	0.040028443774442	0.028796801767503998
94608.00000000001	7.760492609184653	0.2938664346508553	-4.457044187480444e-8	-2.6571678564096935e-9	0.040031082794617784	0.028798345737148186
100915.20000000001	7.7602114791528765	0.29384967457448097	-4.457530660948139e-8	-2.65741750765492e-9	0.04003372229749207	0.028799889944546613
107222.40000000001	7.7599303184343835	0.29383291292332764	-4.458017256856627e-8	-2.6576672155565863e-9	0.04003636228322453	0.02880143438976828
113529.6	7.759649127021453	0.29381614969703795	-4.458503975205906e-8	-2.6579169801146936e-9	0.04003900275197421	0.02880297907288227
119836.80000000002	7.759367904906407	0.2937993848952567	-4.458990812145319e-8	-2.6581667995217675e-9	0.04004164370390019	0.028804523993957727
126144.00000000001	7.75908665208203	0.2937826185176504	-4.459477763715745e-8	-2.658416671926289e-9	0.04004428513915733	0.028806069153061227
132451.2	7.758805368540853	0.2937658505638734	-4.459964835516373e-8	-2.6586665999595617e-9	0.04004692705790286	0.02880761455026067
138758.40000000002	7.758524054275291	0.2937490810335749	-4.460452027547203e-8	-2.6589165836215855e-9	0.04004956946029489	0.028809160185624818
145065.6	7.758242709277763	0.29373230992640403	-4.4609393397111865e-8	-2.6591666228530215e-9	0.04005221234649226	0.028810706059222004
151372.80000000002	7.757961333540729	0.2937155372420125	-4.461426770740826e-8	-2.6594167169771745e-9	0.04005485571665247	0.02881225217112071
157680.00000000003	7.757679927056692	0.29369876298005365	-4.461914320793441e-8	-2.6596668661668716e-9	0.04005749957093323	0.028813798521388892
163987.2	7.7573984898181445	0.2936819871401802	-4.4624019898690336e-8	-2.659917070422112e-9	0.040060143909492404	0.028815345110095016
170294.40000000002	7.75711702181758	0.29366520972204474	-4.462889777967601e-8	-2.6601673297428955e-9	0.04006278873248795	0.028816891937307264
176601.60000000003	7.75683552304749	0.29364843072530006	-4.463377685089146e-8	-2.6604176441292228e-9	0.04006543404007788	0.028818439003093714
182908.80000000002	7.756553993500369	0.29363165014959886	-4.4638657112336666e-8	-2.6606680135810937e-9	0.04006807983241971	0.028819986307522746
189216.00000000003	7.75627243316871	0.2936148679945938	-4.464353856401163e-8	-2.6609184380985083e-9	0.040070726109671814	0.028821533850662696
195523.2	7.755990842045005	0.29359808425993755	-4.464842120591636e-8	-2.661168917681466e-9	0.04007337287199192	0.028823081632581727
201830.40000000002	7.755709220121622	0.2935812989452774	-4.4653305103135014e-8	-2.661419455138681e-9	0.04007602011953952	0.028824629653348827
208137.60000000003	7.755427567390562	0.2935645120502448	-4.465819023084451e-8	-2.6616700493897417e-9	0.0400786678524769	0.028826177913034833
214444.80000000002	7.755145883844275	0.2935477235744907	-4.4663076547515406e-8	-2.661920698640233e-9	0.04008131607096278	0.028827726411708325
220752.00000000003	7.754864169475261	0.29353093351766824	-4.466796405314768e-8	-2.6621714028901556e-9	0.040083964775155335	0.028829275149437533
227059.2	7.754582424276022	0.2935141418794305	-4.4672852747741354e-8	-2.6624221621395085e-9	0.040086613965212625	0.02883082412629078
233366.40000000002	7.75430064823906	0.29349734865943056	-4.467774263129642e-8	-2.6626729763882924e-9	0.04008926364129314	0.028832373342336518
239673.60000000003	7.754018841356875	0.2934805538573215	-4.4682633703812874e-8	-2.662923845636507e-9	0.040091913803554625	0.028833922797643
245980.80000000002	7.753737003621968	0.2934637574727565	-4.468752596529072e-8	-2.6631747698841525e-9	0.04009456445215634	0.028835472492278434
252288.00000000003	7.753455135026838	0.2934469595053886	-4.4692419415729956e-8	-2.663425749131229e-9	0.040097215587255965	0.02883702242631138
