0	0.e-56
3600	36.40806721897383333591975738599830022028411397817
7200	72.81765044826651511572543673877277715161511784173
10800	109.22874991709347208859599897897108753296470846615
14400	145.6413658546872446586025035192506029564659474758
18000	182.0554984903892802464336116314815085797912896168
21600	218.4711480536550894486557815984480978634899246402
25200	254.88831477394124842440376016552608837183139534968
28800	291.30699888070433333281229407809119766908524454926
32400	327.72720060346909305640247147937801609798008486802
36000	364.1489201719085840364493536413483478988703589921
39600	400.5721578157082555358689449733435302907419241662
43200	436.9969137646181471345373427035605464398010279849
46800	473.4231882484685990021103495104808341056817336196
50400	509.8509814971051735141216515046671973501674801001
54000	546.2802937404584081996430182305381001028215472634
57600	582.7111252085167623395655713744345699306683072249
61200	619.1434761313181988883600055147862789237873862112
64800	655.5773467389414112788329176862830277721458297959
68400	692.0127372616137020279879448733536313770776799178
72000	728.4496479295793278869561094464067286067938778389
75600	764.8880789730825456068684337758509583295053648212
79200	801.3280306222849118586262654455223764560714014725
82800	837.7695031075691183363446246023814357513324202393
86400	874.2124966595944402520866310012678758171892382949
90000	910.6570115090214525205638734791166667425070586645
93600	947.1030478865107300564879408728627786161510843736
97200	983.5506060227228477745704220194411815269865184475
100800	1019.9996861483183805895229057557868455638785639115
104400	1056.4502884939579034160569809188347408156924237911
108000	1092.9024132903019911688842363455198373712933011115
111600	1129.35606076770731465895199466161343272133953733
115200	1165.811231156264886362733876906547912137315952183
118800	1202.267924687424764282590211515095130337269552594
122400	1238.726141592727098881311712884964011602993584318
126000	1275.1858821037120406216890954138634802162812931086
129600	1311.6471464519197399665130734995024604589259247203
133200	1348.1099348688903473785743615395898766127207249072
136800	1384.5742475861640133206636739318346529594589394234
140400	1421.040084835280888255571725073945713780933814023
144000	1457.5074468477811226460892293636319833589385944601
147600	1493.976333855204866955006901198602385975266526489
151200	1530.4467460890922716451154549765658459117108558637
154800	1566.9186837809834871792056050952312874500648283384
158400	1603.3921471624186640200680659523076348721216896673
162000	1639.8671364649379526304935519455038124596746856044
165600	1676.3436519200815034732727774725287444945170619039
169200	1712.82169375938946701119645693109135525844206432
172800	1749.3012622144019937070553047189005690332429386067
176400	1785.7823575166592340236400352336653101007129305183
180000	1822.2649798977013384237413628730945027426452858089
183600	1858.749129586555090547618570047343417822602552374
187200	1895.234806811775862221097145976440800380450129046
190800	1931.722011806741847791245001399100881221097820305
194400	1968.210744804894180632267669865666672150875842645
198000	2004.701006039673994118370684926481184976114412557
201600	2041.192795744522421623759580131887431503143746533
205200	2077.686114152880596522639889032228423538294061066
208800	2114.180961498189652189217145177847172887895572649
212400	2150.677338013890721997696882119086691358278497774
216000	2187.175243933424939322284633406289990755773052932
219600	2223.674679490233437537185932589800082886709454617
223200	2260.175644917757350016606313219959979557417919321
226800	2296.678140449437810134751308847112692574228663536
230400	2333.182166318715951265826453021601233743471903754
234000	2369.687722759032906784037279293768614871477856469
237600	2406.194810003829810063589321213957847764576738172
241200	2442.703428286547794478688112332511944229098765356
244800	2479.213577840627993403539186199773916071374154513
248400	2515.725258899511540212348076366086775097733122135
252000	2552.238471696639568279320316381793533114505884715
255600	2588.753216465453210978661439797237201928022658745
259200	2625.269493439393601684576980162760793344613660718
262800	2661.787302851901873771272471028707319170609107126
266400	2698.306644936419160612953445945419791212339214462
270000	2734.827519926386595583825438463241221276134199217
273600	2771.349928055245312058093982132514621168324277884
277200	2807.873869556436443409964610503583002695239666956
280800	2844.399344663401123013642857126789377663210582924
284400	2880.926353609580484243334255552476757878567242282
288000	2917.4548966284156604732443393309881551476398615213
291600	2953.9849739533477850775786420126665812767586571347
295200	2990.5165858178179914305426971478550480722538456145
298800	3027.049732455267412906342038286896567340455643453
302400	3063.5844140991371828791821989801341508876942671426
306000	3100.1206309828684347232687127779108105202999331758
309600	3136.6583833399023018128071132305695580446028580448
313200	3173.1976714036799175220029338884534052669332582421
316800	3209.7384954076424152250617083019053639936213502599
320400	3246.2808555852309282961889700212684460309973505908
324000	3282.8247521698865901095902525968856631853914757271
327600	3319.3701853950505340394710895791000272631339421612
331200	3355.9171554941638934600370145182545500705549663853
334800	3392.465662698374918474296912444295739965401580038
338400	3429.015707225462212412015050421068796546488030539
342000	3465.567289309002363364938218950367005913713610969
345600	3502.120409186208854196112188500197019448645281422
349200	3538.67506709429516776858272953856548853285000199
352800	3575.231263270474786945395612533479064547894732767
356400	3611.788997951961194589596607952944398875346433846
360000	3648.348271375967873564231486264968142896772065321
363600	3684.909083779708306732346017937556947993738587284
367200	3721.47143540039597695698597343871746554781295983
370800	3758.035326475244367101197123236456346940562143051
374400	3794.60075724146696002802523779878024355355309704
378000	3831.167727936277238600516087593695806768352781891
381600	3867.736238796888685681715443089209687966528157698
385200	3904.306290060514784134669074753328538529646184553
388800	3940.87788196436901682242275305405900983927382255
392400	3977.451014745664866608022248459407753276978031782
396000	4014.025688641615816354513331437381420224325772342
399600	4050.601903889435348924941772455986662062884004324
403200	4087.179660726336947182353341983230130174219687821
406800	4123.758959389534093989793810487118475939899782926
410400	4160.339800116240272210308948435658350741491249732
414000	4196.922183143668964706944526296856405960561048333
417600	4233.506108709033654342746314538719292978676138823
421200	4270.091577049547823980760083629253663177403481294
424800	4306.678588402424956484031604036466167938310035839
428400	4343.267143004878534715606646228363458642962762553
432000	4379.857241094122041538530980672952186672928621527
435600	4416.448882907368959815850377838239003409774572856
439200	4453.042068681832772410610608192230560235067576633
442800	4489.636798654726962185857442202933508530374592951
446400	4526.233073063265012004636650338354499677262581904
450000	4562.830892144660404729994003066500185057298503584
453600	4599.430256136126623224975270855377216052049318085
457200	4636.031165274877150352626224172992244043081985501
460800	4672.633619798125468975992633487351920411963465923
464400	4709.237619943085061958120269266462896540260719447
468000	4745.843165946969412162054901978331823809540706165
471600	4782.45025804699200245084230209096535360137038617
475200	4819.058896480366315687528240072370137297316719556
478800	4855.669081484305834735158486390552826278946666416
482400	4892.280813296024042456778811513520071927827186844
486000	4928.894092152734421715434985909278525625525240931
489600	4965.508918291650455374172780045834838753607788773
493200	5002.125291949985626296037964391195662693641790462
496800	5038.743213364953417344076309413367648827194206091
500400	5075.362682773767311381333585580357448535831995754
504000	5111.983700413640791270855563360171713201122119544
507600	5148.606266521787339875688013220817094204631537554
511200	5185.230381335420440058876705630300242927927209878
514800	5221.856045091753574683467411056627810752576096609
518400	5258.48325802800022661250589996780644906014515784
522000	5295.112020381373878709037942831842809232201353664
525600	5331.742332389088013836109310116743542650311644175
529200	5368.374194288356114856765772290515300696042989466
532800	5405.00760631639166463405309982116473475096234963
536400	5441.642568710408146031017063176698496196636684761
540000	5478.279081707619041910703432825123236414632954952
543600	5514.917145545237835136157979234445606786518120296
547200	5551.556760460478008570426472872672258693859140887
550800	5588.197926690553045076554684207809843518222976817
554400	5624.84064447267642751758838370786501264117658818
558000	5661.48491404406163875657334184084441744428693507
561600	5698.130735641922161656555329074754709309120977579
565200	5734.778109503471479080580115877602539617245675801
