0	7.1628543734226717653408197670624272209285932367817
1/1000	7.1628545096825828936524785501717569703120735722645
1/200	7.1628577799195891480980185306473510634890623170765
1/100	7.1628679993995809935119783440357886689749870279024
1/20	7.1631950142373616533386657411708695606577735737544
1/10	7.1642168290909974351486204533854254412934372974436
3/20	7.1659194952886607912129169368342834554567781511064
1/5	7.1683024752603893082471866012122847746045440553164
