0	0.e-56
3600	36.40558669974391076755232668029076203170418927964
7200	72.81268939193415806688593809967445281099025544039
10800	109.22130830578524930008267690852131547351122326081
14400	145.6314436705288056130073021419539773538718481263
18000	182.0430957155053557001058667341098871112614455275
21600	218.4562646701694920981994248369905990054064002579
25200	254.8709507639768729162815825510280505051705668553
28800	291.28715422638315626334594597665417907941779985786
32400	327.70487528691217329322234185927567547219595218259
36000	364.1241141752360634535829345994380723250667566175
39600	400.5448711210393580298686934219801636475846976066
43200	436.9671463540711866645108388971419371653574994162
46800	473.3909401041609647934067556594001285636193170434
50400	509.8162526011531198997262446517500910227198855035
54000	546.2430840749799296798061217048905418510900319527
57600	582.6714347556323592033088157222268275275981504558
61200	619.1013048731555799899486543343548003740466399549
64800	655.5326946576573424647376888703793745064235240745
68400	691.9656043392717051128184263030753281080024642815
72000	728.4000341482518308071429332819362865965045353844
75600	764.8359843149238131331299882648490314044091320411
79200	801.2734550696137565427459948018745300571534829764
82800	837.7124466425935594289121805042895157475923631179
86400	874.1529592641934687089093489767203683291551351709
90000	910.5949931651281011186923438044891498429364836795
93600	947.0385485761353639430282383307026558957625959755
97200	983.4836257279531644666841058984676820944596593907
100800	1019.9302248513194099744270198508910240458538612568
104400	1056.3783461769720077510240535310794773567713889056
108000	1092.8279899356488650812422802821398376340384296689
111600	1129.2791563580878892498487734471789004844811708784
115200	1165.731845674943276707742811447715593317290612504
118800	1202.1860581161472293843168193990792828090642186
122400	1238.64179391293408483844167134960031071166927437
126000	1275.099053296928944577691974985862963993699649249
129600	1311.557836499756910109642337994451529623749212671
133200	1348.0181437530430829418673680619502945704118340724
136800	1384.4799752884125645819416728749435458022813828864
140400	1420.9433313374904565374398601200155702879517285481
144000	1457.4082121319018603159365374837506549960167404922
147600	1493.8746179032718774250063126527330868950702881536
151200	1530.3425488832256093722237933135471529537062409668
154800	1566.8120053033881576651635871527771401405184683666
158400	1603.2829873953846238114003018570073354241008397877
162000	1639.7554953908401093185085451128220257730472246648
165600	1676.2295295213797156940629246068054981559514924326
169200	1712.7050900186285444456380480255420395414075125259
172800	1749.1821771142116970808085230556159368980091543793
176400	1785.6607910397542751071489573836114771943502874276
180000	1822.1409320268813800322339586961129473990247811055
183600	1858.6226003072181133636381346797046344806265048476
187200	1895.105796111892762142947313342884800398463642785
190800	1931.590519667924352349730412404430118932030811881
194400	1968.07677120734097145060114358648709303501714208
198000	2004.564550963685310475539441089191747673429600952
201600	2041.053859170500060454525239112680107813275156065
205200	2077.544696061327912417538471857088198420560774989
208800	2114.037061869711557394559073522552044461293425294
