0.24720361715469583	5.250476118702866	1.37	0.01
0.24616816528303137	4.85850669532824	1.395	0.01
0.24520060713336947	4.479825955448952	1.42	0.01
0.24429723930739183	4.11357419708319	1.445	0.01
0.24345457608067445	3.758958961157774	1.47	0.01
0.24266933452527414	3.4152491707385577	1.495	0.01
0.2419384200138423	3.0817694047959345	1.52	0.01
0.241258913869447	2.757895182902656	1.545	0.01
0.24062806114604587	2.443048347903512	1.57	0.01
0.24004326006634338	2.136693174980989	1.595	0.01
0.2395020522521471	1.838332783462164	1.62	0.01
0.2390021129354805	1.547505810971717	1.645	0.01
0.23854124346469688	1.2637835930462564	1.67	0.01
0.23811736281260934	0.9867674376866067	1.695	0.01
0.23772850048882768	0.7160862200078306	1.72	0.01
0.23737279001754502	0.4513942081698208	1.745	0.01
0.23704846278687589	0.19236914169000055	1.77	0.01
0.23675384191278573	-0.06128966102833398	1.795	0.01
0.23648733737314048	-0.30986289908256764	1.82	0.01
0.236247440495253	-0.5536127420527558	1.845	0.01
0.23603272005013523	-0.7927842270003993	1.87	0.01
0.23584181731715811	-1.0276065994560803	1.895	0.01
0.23567344154692177	-1.258294299194343	1.92	0.01
0.23552636788784978	-1.4850480414011216	1.945	0.01
0.2353994318876526	-1.7080558616788988	1.97	0.01
0.23529152762727054	-1.9274939207093083	1.995	0.01
0.23520160368441506	-2.1435273513481223	2.02	0.01
0.23512866063163462	-2.356310979872086	2.045	0.01
0.2350717484176268	-2.5659899956819947	2.07	0.01
0.23502996334226875	-2.7727006404967534	2.095	0.01
0.23500244642057808	-2.976570639623258	2.12	0.01
0.23498837970014794	-3.1777201261759203	2.145	0.01
0.2349869854104148	-3.3762617921395663	2.17	0.01
0.23499752462648638	-3.572301031802471	2.195	0.01
0.23501929243146508	-3.7659374428520622	2.22	0.01
0.23505161894952695	-3.957264208640678	2.245	0.01
0.23509386615571926	-4.146369040309098	2.27	0.01
0.2351454286157616	-4.333333674518513	2.295	0.01
0.2352057282777249	-4.5182354739566915	2.32	0.01
0.235274214585043	-4.701147271208726	2.345	0.01
0.23535036444377483	-4.882137081275995	2.37	0.01
0.23543368114428556	-5.061268316039223	2.395	0.01
0.2355236889228282	-5.238601598639634	2.42	0.01
0.23561993847928764	-5.414192600205631	2.445	0.01
0.2357219987167612	-5.588094717838185	2.47	0.01
0.2358294622560213	-5.760357190178002	2.495	0.01
0.23594193922712495	-5.931026806079882	2.52	0.01
0.2360590609742318	-6.100146627815103	2.545	0.01
0.2361804739390955	-6.267758251887097	2.57	0.01
0.23630584418900377	-6.433899494738709	2.595	0.01
0.2364348534212267	-6.5986061689939035	2.62	0.01
0.23656719736863271	-6.761912504549593	2.645	0.01
0.2367025895029957	-6.923849313110777	2.67	0.01
0.2368407552138867	-7.084446326495299	2.695	0.01
0.2369814348208401	-7.243730780635701	2.72	0.01
0.23712437962745475	-7.401729189896312	2.745	0.01
0.23726935604109795	-7.558464868482067	2.77	0.01
0.2374161400367628	-7.713960816208568	2.795	0.01
0.23756452018108237	-7.868237703073238	2.82	0.01
0.23771429522833387	-8.021315234744415	2.845	0.01
0.23786527397145577	-8.173211911565424	2.87	0.01
0.23801727549303225	-8.32394471400683	2.895	0.01
0.2381701283740022	-8.47352936252895	2.92	0.01
0.23832366967341082	-8.621980913415467	2.945	0.01
0.23847774520161977	-8.76931310294603	2.97	0.01
0.23863220884818584	-8.915539024061571	2.995	0.01
0.23878692268155882	-9.060670456114556	3.02	0.01
0.23894175624229502	-9.204718474732278	3.045	0.01
0.23909658607636025	-9.347693321931104	3.07	0.01
0.23925129478088428	-9.48960522272474	3.095	0.01
0.2394057724134775	-9.63046289018211	3.12	0.01
0.23955991556185677	-9.770274482444668	3.145	0.01
0.23971362602239044	-9.90904771473189	3.17	0.01
0.2398668110771331	-10.046790412714591	3.195	0.01
0.24001938438670026	-10.183508774940632	3.22	0.01
0.24017126433109331	-10.319209184677948	3.245	0.01
0.2403223736606718	-10.453897709640634	3.27	0.01
0.24047264128835455	-10.587579494652765	3.295	0.01
0.24062199914352395	-10.720259826166307	3.32	0.01
0.24077038462991296	-10.851943501183662	3.345	0.01
0.24091773846940695	-10.982635008685905	3.37	0.01
0.24106400572576714	-11.112338777520414	3.395	0.01
0.24120913568865818	-11.241058061013167	3.42	0.01
0.24135308055626797	-11.368797062113106	3.445	0.01
0.24149579573681657	-11.495559646071976	3.47	0.01
0.24163724109140128	-11.621348485035446	3.495	0.01
0.24674465806813087	5.173789162903029	1.37	0.02
0.24571345604920342	4.782009005252757	1.395	0.02
0.24475087454029126	4.403637673082967	1.42	0.02
0.24385311521736516	4.037797909255655	1.445	0.02
0.24301660732893102	3.68368217246877	1.47	0.02
0.2422379910215288	3.340546049941093	1.495	0.02
0.24151410252391683	3.0077025418643375	1.52	0.02
0.24084196072205513	2.6845170030526835	1.545	0.02
0.24021875471688306	2.3704024306646105	1.57	0.02
0.23964183208579895	2.064815357588916	1.595	0.02
0.23910868924576856	1.7672521608477088	1.62	0.02
0.23861696059509735	1.4772455536290976	1.645	0.02
0.23816441099160565	1.1943617492428185	1.67	0.02
0.23774892639080433	0.9181975043196369	1.695	0.02
0.23736850719524788	0.6483777885633856	1.72	0.02
0.23702126052737704	0.38455350616340406	1.745	0.02
0.23670539428751497	0.1263993740323627	1.77	0.02
0.2364192108619372	-0.12638781673200492	1.795	0.02
0.23616110167063087	-0.3740909364103586	1.82	0.02
0.23592954200193217	-0.6169741455149163	1.845	0.02
0.2357230855144876	-0.8552841585161801	1.87	0.02
0.23554036056556932	-1.0892515363323514	1.895	0.02
0.23538006621168578	-1.319091964513573	1.92	0.02
0.23524096695454014	-1.5450072237469903	1.945	0.02
0.23512189040602446	-1.7671860836801272	1.97	0.02
0.2350217231142361	-1.9858055686723668	1.995	0.02
0.23493940742167857	-2.2010312935225507	2.02	0.02
0.23487393882526394	-2.4130185918503604	2.045	0.02
0.23482436280520702	-2.621913028437038	2.07	0.02
0.2347897725547818	-2.827850980963709	2.095	0.02
0.23476930437198004	-3.0309609999327205	2.12	0.02
